object_kind,object_id,object_class,quantity,quantity_period,observation_calculation_class,model_use,evidence_reference,claim_boundary
node,BWA-M-MOLLUSCS-3CB43A22B,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BWA-M-PREPARED-OR-PRESERVED-179383C8A,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-UNSPECIFIED-FISH-COMMO-8731B8095,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,CHEM-BFA-OUAGA-2025,location-product pair retained from evidence record; quantity may be unresolved
node,BFA-M-UNSPECIFIED-VEGETABLE-6A7E264F0,mass_labelled_commodity_state,,,registry_scaffold,product reported for compound parent; member-specific product and quantity unresolved,CHEM-BF-TANGHIN-PASPANGA,product reported for compound parent; member-specific product and quantity unresolved
node,BFA-M-UNSPECIFIED-VEGETABLE-E2CED5830,mass_labelled_commodity_state,,,registry_scaffold,product reported for compound parent; member-specific product and quantity unresolved,CHEM-BF-TANGHIN-PASPANGA,product reported for compound parent; member-specific product and quantity unresolved
node,BFA-M-UNSPECIFIED-VEGETABLE-14CA533C4,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,CHEM-BF-TANGHIN-PASPANGA,location-product pair retained from evidence record; quantity may be unresolved
node,BFA-N-LAKE-BAGRE-9FAC43C,aquatic_source,,,registry_scaffold,,paired_chain:BFA_BAGRE_HG,robust_reproduced
node,BFA-N-OUAGADOUGOU-MARKETS-PRODUC-5C74963,unresolved,,,registry_scaffold,,CHEM-BFA-OUAGA-2025 | atlas_unit:CHEM-BFA-OUAGA-2025,chemistry/source record retained; join status as inherited | retained from frozen_atlas_unit
node,BFA-N-PASPANGA-716E26319,named_locality,,,registry_scaffold,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved
node,BFA-N-TANGHIN-B465A40A2,named_locality,,,registry_scaffold,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved
node,BFA-N-TANGHIN-AND-PASPANGA-C318800,agricultural_source,,,registry_scaffold,,CHEM-BF-TANGHIN-PASPANGA | atlas_unit:CHEM-BF-TANGHIN-PASPANGA | reviewed_atomization_v1_1_0,chemistry/source record retained; join status as inherited | compound label retained as parent | retained from frozen_atlas_unit
node,BFA-N-COUNTRY,country_anchor,,,registry_scaffold,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence
node,BFA-N-TRADE-GATEWAY,national_trade_gateway,,,registry_scaffold,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment
node,BFA-M-CRUSTACEANS-E4F618E5E,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-CRUSTACEANS-C03F58531,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-DRIED-SALTED-SMOKED-FI-DCFEABD98,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-DRIED-SALTED-SMOKED-FI-373D9CA43,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-FISH-FILLETS-AND-MEAT-FA1D20A7F,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-FISH-FILLETS-AND-MEAT-DEE1B3DA0,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-FRESH-OR-CHILLED-FISH-6895C23DE,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-FRESH-OR-CHILLED-FISH-EA1B969E6,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-FROZEN-FISH-07854EF9F,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-FROZEN-FISH-985697121,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-LIVE-FISH-9B72002CC,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-LIVE-FISH-C99C8AC2E,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-MOLLUSCS-FF9AF5634,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-MOLLUSCS-824175B6C,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-OTHER-AQUATIC-INVERTEB-B21D81AFE,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-PREPARED-CRUSTACEANS-M-EECC95710,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-PREPARED-CRUSTACEANS-M-156A37A38,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-PREPARED-OR-PRESERVED-2F84B9B01,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BFA-M-PREPARED-OR-PRESERVED-1749782A5,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-UNSPECIFIED-FISH-COMMO-6BA39333A,mass_labelled_commodity_state,,,registry_scaffold,product reported for compound parent; member-specific product and quantity unresolved,CHEM-BDI-RUSIZI-PFAS-2026,product reported for compound parent; member-specific product and quantity unresolved
node,BDI-M-UNSPECIFIED-FISH-COMMO-9E7528A5D,mass_labelled_commodity_state,,,registry_scaffold,product reported for compound parent; member-specific product and quantity unresolved,CHEM-BDI-RUSIZI-PFAS-2026,product reported for compound parent; member-specific product and quantity unresolved
node,BDI-M-UNSPECIFIED-FISH-COMMO-D948B1A97,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,CHEM-BDI-RUSIZI-PFAS-2026,location-product pair retained from evidence record; quantity may be unresolved
node,BDI-N-LAKE-TANGANYIKA-AT-GAT-7F0133DCE,named_locality,,,registry_scaffold,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved
node,BDI-N-RUSIZI-DELTA-FB811F9DE,named_locality,,,registry_scaffold,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved
node,BDI-N-RUSIZI-DELTA-LAKE-TANGANYI-28B08D0,aquatic_source,,,registry_scaffold,,CHEM-BDI-RUSIZI-PFAS-2026 | atlas_unit:CHEM-BDI-RUSIZI-PFAS-2026 | reviewed_atomization_v1_1_0,chemistry/source record retained; join status as inherited | compound label retained as parent | retained from frozen_atlas_unit
node,BDI-N-COUNTRY,country_anchor,,,registry_scaffold,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence
node,BDI-N-TRADE-GATEWAY,national_trade_gateway,,,registry_scaffold,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment
node,BDI-M-CRUSTACEANS-6545600C4,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-DRIED-SALTED-SMOKED-FI-F40BA536A,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-DRIED-SALTED-SMOKED-FI-0401D18C5,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-FISH-FILLETS-AND-MEAT-D6939A5F3,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-FRESH-OR-CHILLED-FISH-2A5AA56B3,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-FRESH-OR-CHILLED-FISH-3153758C4,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-FROZEN-FISH-FA3407BD7,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-LIVE-FISH-A7C94A8B5,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-MOLLUSCS-086011E28,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,BDI-M-PREPARED-OR-PRESERVED-4470F5ED6,mass_labelled_commodity_state,,,structural_or_context_observation,formal customs form at national gateway; port/border not identified,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified
node,CPV-M-DOLPHINFISH-94F17C0F5,mass_labelled_commodity_state,,,structural_or_context_observation,location-product pair retained from evidence record; quantity may be unresolved,OD-R4-CPV-FISH-001 | R4-CPV-FISH-001,location-product pair retained from evidence record; quantity may be unresolved
