node_id,country,iso3,display_name,node_class,roles,food_domains,parent_node_id,aliases,legacy_node_ids,source_references,evidence_states,coordinate_status,identity_rule,is_country_anchor,is_trade_gateway,is_evidence_node,node_layer,base_spatial_node_id,commodity_label,product_form,mass_state_role,specificity,allocation_status,operational_mass_node,direct_location_product_observation,v1_status
AGO-M-MOLLUSCS-1317D28F5,Angola,AGO,molluscs @ Angola national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,AGO-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,AGO-N-TRADE-GATEWAY,molluscs,molluscs,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
AGO-M-MOLLUSCS-C22045223,Angola,AGO,molluscs @ Angola national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,AGO-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,AGO-N-TRADE-GATEWAY,molluscs,molluscs,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
AGO-M-PREPARED-OR-PRESERVED-66C0220E6,Angola,AGO,prepared or preserved fish @ Angola national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,AGO-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,AGO-N-TRADE-GATEWAY,prepared or preserved fish,prepared_or_preserved_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
BEN-M-EIGHT-EDIBLE-VEGETABLE-9CA737632,Benin,BEN,eight edible vegetables @ Aplahoue [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,BEN-N-APLAHOUE-9EB42DF51,,,CHEM-BEN-COTONOU-VEG-2013,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,BEN-N-APLAHOUE-9EB42DF51,eight edible vegetables,unspecified_form,source_member_candidate,group_descriptor,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
BEN-M-EIGHT-EDIBLE-VEGETABLE-1AE93C392,Benin,BEN,eight edible vegetables @ Cotonou [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,BEN-N-COTONOU-1EA876491,,,CHEM-BEN-COTONOU-VEG-2013,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,BEN-N-COTONOU-1EA876491,eight edible vegetables,unspecified_form,source_member_candidate,group_descriptor,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
BEN-M-EIGHT-EDIBLE-VEGETABLE-9B9E38C4E,Benin,BEN,eight edible vegetables @ Godomey [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,BEN-N-GODOMEY-7B1AB41D0,,,CHEM-BEN-COTONOU-VEG-2013,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,BEN-N-GODOMEY-7B1AB41D0,eight edible vegetables,unspecified_form,source_member_candidate,group_descriptor,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
BEN-M-EIGHT-EDIBLE-VEGETABLE-F08AFA65E,Benin,BEN,eight edible vegetables @ Houeyiho [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,BEN-N-HOUEYIHO-4B0212E7F,,,CHEM-BEN-COTONOU-VEG-2013,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,BEN-N-HOUEYIHO-4B0212E7F,eight edible vegetables,unspecified_form,source_member_candidate,group_descriptor,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
BEN-M-EIGHT-EDIBLE-VEGETABLE-489C1BB75,Benin,BEN,"eight edible vegetables @ Houeyiho/Godomey, Cotonou and Aplahoue [source_stock]",mass_labelled_commodity_state,source_stock,vegetable,BEN-N-HOUEYIHO-GODOMEY-COTONOU-A-7A4319D,,,CHEM-BEN-COTONOU-VEG-2013,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,BEN-N-HOUEYIHO-GODOMEY-COTONOU-A-7A4319D,eight edible vegetables,unspecified_form,source_stock,group_descriptor,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
BEN-M-UNSPECIFIED-FISH-COMMO-E3B3131EB,Benin,BEN,unspecified fish commodity @ Cotonou Lagoon [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,BEN-N-COTONOU-LAGOON-8405FDFA6,,,CHEM-BEN-02,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,BEN-N-COTONOU-LAGOON-8405FDFA6,unspecified fish commodity,unspecified_form,source_member_candidate,domain_only,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
BEN-M-UNSPECIFIED-FISH-COMMO-55DFC1B45,Benin,BEN,unspecified fish commodity @ Lake Nokoue / Cotonou Lagoon [source_stock],mass_labelled_commodity_state,source_stock,fish,BEN-N-LAKE-NOKOUE-COTONOU-LAGOON-478110A,,,CHEM-BEN-02,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,BEN-N-LAKE-NOKOUE-COTONOU-LAGOON-478110A,unspecified fish commodity,unspecified_form,source_stock,domain_only,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
BEN-M-UNSPECIFIED-FISH-COMMO-82E066992,Benin,BEN,unspecified fish commodity @ Lake Nokoue [source_member_candidate],mass_labelled_commodity_state,source_member_candidate,,BEN-N-LAKE-NOKOUE-6EAD0E9C8,,,CHEM-BEN-02,product reported for compound parent; member-specific product and quantity unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,no,commodity_state,BEN-N-LAKE-NOKOUE-6EAD0E9C8,unspecified fish commodity,unspecified_form,source_member_candidate,domain_only,product reported for compound parent; member-specific product and quantity unresolved,yes,no,new_v1_1_0_mass_state
BEN-M-UNSPECIFIED-FISH-COMMO-FDD96259B,Benin,BEN,unspecified fish commodity @ Lower Mono River [source_stock],mass_labelled_commodity_state,source_stock,fish,BEN-N-LOWER-MONO-RIVER-F78DBC1,,,CHEM-BEN-01,location-product pair retained from evidence record; quantity may be unresolved,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,commodity_state,BEN-N-LOWER-MONO-RIVER-F78DBC1,unspecified fish commodity,unspecified_form,source_stock,domain_only,location-product pair retained from evidence record; quantity may be unresolved,yes,yes,new_v1_1_0_mass_state
BEN-N-APLAHOUE-9EB42DF51,Benin,BEN,Aplahoue,named_locality,source,,BEN-N-HOUEYIHO-GODOMEY-COTONOU-A-7A4319D,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
BEN-N-COTONOU-1EA876491,Benin,BEN,Cotonou,named_locality,source,,BEN-N-HOUEYIHO-GODOMEY-COTONOU-A-7A4319D,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
BEN-N-COTONOU-LAGOON-8405FDFA6,Benin,BEN,Cotonou Lagoon,named_locality,source,,BEN-N-LAKE-NOKOUE-COTONOU-LAGOON-478110A,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
BEN-N-GODOMEY-7B1AB41D0,Benin,BEN,Godomey,named_locality,source,,BEN-N-HOUEYIHO-GODOMEY-COTONOU-A-7A4319D,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
BEN-N-HOUEYIHO-4B0212E7F,Benin,BEN,Houeyiho,named_locality,source,,BEN-N-HOUEYIHO-GODOMEY-COTONOU-A-7A4319D,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
BEN-N-HOUEYIHO-GODOMEY-COTONOU-A-7A4319D,Benin,BEN,"Houeyiho/Godomey, Cotonou and Aplahoue",agricultural_source,source,vegetable,,,,CHEM-BEN-COTONOU-VEG-2013 | atlas_unit:CHEM-BEN-COTONOU-VEG-2013 | reviewed_atomization_v1_1_0,compound label retained as parent | source-risk metric visible | retained from frozen_atlas_unit,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
BEN-N-LAKE-NOKOUE-6EAD0E9C8,Benin,BEN,Lake Nokoue,named_locality,source,,BEN-N-LAKE-NOKOUE-COTONOU-LAGOON-478110A,,,reviewed_atomization_v1_1_0,explicit named member; member-specific mass may remain unresolved,not harmonized; no coordinate invented,explicit named locality recovered from an inherited source label or OD ledger,no,no,yes,spatial,,,,,atomic_named_member,,no,no,new_v1_1_0_spatial_atom
BEN-N-LAKE-NOKOUE-COTONOU-LAGOON-478110A,Benin,BEN,Lake Nokoue / Cotonou Lagoon,aquatic_source,source,fish,,,,CHEM-BEN-02 | atlas_unit:CHEM-BEN-02 | reviewed_atomization_v1_1_0,chemistry/source record retained; join status as inherited | compound label retained as parent | retained from frozen_atlas_unit,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
BEN-N-LOWER-MONO-RIVER-F78DBC1,Benin,BEN,Lower Mono River,aquatic_source,source,fish,,,,CHEM-BEN-01 | atlas_unit:CHEM-BEN-01,chemistry/source record retained; join status as inherited | retained from frozen_atlas_unit,not harmonized; no coordinate invented,persistent exact-text evidence node; aliases merged only within country after normalized-text equality,no,no,yes,spatial,,,,,,,no,no,inherited_v1_0_0
BEN-N-COUNTRY,Benin,BEN,Benin country anchor,country_anchor,country_anchor,,,,,country_atlas_v2_layer_54,structural registry node; not food-safety evidence,country geometry handled by atlas layer; no point coordinate assigned,one structural country anchor per ISO3; excluded from evidence-node counts,yes,no,no,structural,,,,,,,no,no,inherited_v1_0_0
BEN-N-TRADE-GATEWAY,Benin,BEN,Benin national aquatic-food trade gateway,national_trade_gateway,trade_gateway,fish,BEN-N-COUNTRY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs country-pair node; not a source-specific contaminant shipment,country-level gateway; no point coordinate assigned,one country-level customs gateway per participating ISO3; excluded from local exposure nodes,no,yes,no,structural,,,,,,,no,no,inherited_v1_0_0
BEN-M-CRUSTACEANS-FA05F55CF,Benin,BEN,crustaceans @ Benin national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,BEN-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,BEN-N-TRADE-GATEWAY,crustaceans,crustaceans,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
BEN-M-CRUSTACEANS-473742558,Benin,BEN,crustaceans @ Benin national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,BEN-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,BEN-N-TRADE-GATEWAY,crustaceans,crustaceans,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
BEN-M-DRIED-SALTED-SMOKED-FI-FA2E142B0,Benin,BEN,dried salted smoked fish @ Benin national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,BEN-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,BEN-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
BEN-M-DRIED-SALTED-SMOKED-FI-D0EFC6201,Benin,BEN,dried salted smoked fish @ Benin national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,BEN-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,BEN-N-TRADE-GATEWAY,dried salted smoked fish,dried_salted_smoked_fish,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
BEN-M-FISH-FILLETS-AND-MEAT-0B464B01C,Benin,BEN,fish fillets and meat @ Benin national aquatic-food trade gateway [export_dispatch],mass_labelled_commodity_state,export_dispatch,fish,BEN-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,BEN-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,export_dispatch,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
BEN-M-FISH-FILLETS-AND-MEAT-8ADFCA9DF,Benin,BEN,fish fillets and meat @ Benin national aquatic-food trade gateway [import_reception],mass_labelled_commodity_state,import_reception,fish,BEN-N-TRADE-GATEWAY,,,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,formal customs form at national gateway; port/border not identified,inherits spatial parent; no new coordinate,unique country + spatial parent + commodity/form + flow role,no,no,yes,trade_form_state,BEN-N-TRADE-GATEWAY,fish fillets and meat,fish_fillets_and_meat,import_reception,customs_form_group,formal customs form at national gateway; port/border not identified,yes,yes,new_v1_1_0_mass_state
